waist,shoulder,elbow,wrist_angle,wrist_rotate,gripper,left_finger,right_finger
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.630466,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89753,1.70272,0.632,-0.0138058,-0.467864,0.0141768,-0.0141768
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89753,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89753,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89753,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89753,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.630466,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.467864,0.0141768,-0.0141768
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.630466,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.467864,0.0141768,-0.0141768
0.0122718,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.632,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89753,1.70272,0.632,-0.0138058,-0.467864,0.0141768,-0.0141768
0.0138058,-1.89907,1.70272,0.633534,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.633534,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.633534,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.635068,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70118,0.636602,-0.0138058,-0.467864,0.0141768,-0.0141768
0.0122718,-1.89907,1.70118,0.638136,-0.0138058,-0.467864,0.0141768,-0.0141768
0.0138058,-1.89907,1.70118,0.638136,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70118,0.638136,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70118,0.63967,-0.0138058,-0.467864,0.0141768,-0.0141768
0.0138058,-1.89907,1.70272,0.63967,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.63967,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70118,0.63967,-0.0138058,-0.467864,0.0141768,-0.0141768
0.0138058,-1.89907,1.70118,0.63967,-0.0138058,-0.467864,0.0141768,-0.0141768
0.0122718,-1.89907,1.70118,0.63967,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89753,1.70118,0.63967,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89753,1.70118,0.63967,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89753,1.70118,0.63967,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70118,0.63967,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70118,0.63967,-0.0138058,-0.467864,0.0141768,-0.0141768
0.0138058,-1.89907,1.70272,0.63967,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.63967,-0.0138058,-0.467864,0.0141768,-0.0141768
0.0138058,-1.89907,1.70118,0.63967,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70272,0.63967,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70118,0.63967,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89753,1.70118,0.63967,-0.0138058,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70272,0.63967,-0.0122718,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70118,0.63967,-0.0122718,-0.467864,0.0141768,-0.0141768
0.0122718,-1.89753,1.70118,0.63967,-0.0122718,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89753,1.70118,0.63967,-0.0122718,-0.46633,0.0141901,-0.0141901
0.0122718,-1.89907,1.70118,0.63967,-0.0122718,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70118,0.63967,-0.0122718,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89907,1.70118,0.63967,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89753,1.70118,0.638136,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89753,1.70272,0.638136,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89753,1.70118,0.636602,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89753,1.70272,0.635068,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0138058,-1.896,1.70272,0.633534,-0.0107379,-0.467864,0.0141768,-0.0141768
0.0138058,-1.89447,1.70118,0.633534,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0138058,-1.89447,1.70118,0.632,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0153398,-1.89293,1.70272,0.628932,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0138058,-1.8914,1.70118,0.627398,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0138058,-1.88986,1.69965,0.62433,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0153398,-1.88833,1.69965,0.621262,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0153398,-1.8868,1.69812,0.61666,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0153398,-1.88373,1.69812,0.613592,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0153398,-1.88066,1.69658,0.60899,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0153398,-1.87759,1.69505,0.602854,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0153398,-1.87452,1.69351,0.596719,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0153398,-1.86992,1.69198,0.590583,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0153398,-1.86685,1.69045,0.584447,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0153398,-1.86225,1.68891,0.578311,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0153398,-1.85612,1.68738,0.572175,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0153398,-1.85151,1.68584,0.564505,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0153398,-1.84691,1.68278,0.558369,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0153398,-1.83924,1.68124,0.550699,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0153398,-1.83311,1.67817,0.543029,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0168738,-1.82697,1.67511,0.533825,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0168738,-1.82084,1.67204,0.524621,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0184078,-1.81317,1.67051,0.516952,-0.00920388,-0.467864,0.0141768,-0.0141768
0.0199418,-1.8055,1.6659,0.507748,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0199418,-1.79783,1.66284,0.500078,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0199418,-1.79016,1.65977,0.492408,-0.0107379,-0.46633,0.0141901,-0.0141901
0.0230097,-1.78249,1.6567,0.483204,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0245437,-1.77328,1.6521,0.474,-0.00920388,-0.467864,0.0141768,-0.0141768
0.0245437,-1.76408,1.64903,0.46633,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0260777,-1.75334,1.64443,0.457126,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0276117,-1.74414,1.63983,0.447922,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0291456,-1.73493,1.63676,0.438719,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0306796,-1.72573,1.63216,0.429515,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0322136,-1.71652,1.62755,0.420311,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0352816,-1.70425,1.62295,0.409573,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0368155,-1.69351,1.61988,0.400369,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0383495,-1.68278,1.61682,0.391165,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0398835,-1.67204,1.61221,0.380427,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0429515,-1.6613,1.60761,0.371223,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0444854,-1.65056,1.60301,0.362019,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0475534,-1.63983,1.59841,0.351282,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0490874,-1.62755,1.59381,0.33901,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0521553,-1.61682,1.5892,0.329806,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0552233,-1.60454,1.5846,0.320602,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0582913,-1.59227,1.58,0.309864,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0598253,-1.58153,1.5754,0.30066,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0628932,-1.56773,1.5708,0.291456,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0659612,-1.55546,1.56466,0.282252,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0690291,-1.54165,1.56006,0.271515,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0736311,-1.52938,1.55392,0.262311,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0751651,-1.51557,1.54932,0.253107,-0.00920388,-0.46633,0.0141901,-0.0141901
0.079767,-1.5033,1.54472,0.242369,-0.00920388,-0.46633,0.0141901,-0.0141901
0.082835,-1.49103,1.54012,0.233165,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0859029,-1.47722,1.53398,0.223961,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0905049,-1.46342,1.52938,0.214757,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0935728,-1.44961,1.52324,0.205553,-0.00920388,-0.46633,0.0141901,-0.0141901
0.0981748,-1.43581,1.52017,0.19635,-0.00920388,-0.46633,0.0141901,-0.0141901
0.101243,-1.42047,1.51404,0.187146,-0.00920388,-0.46633,0.0141901,-0.0141901
0.104311,-1.40819,1.5079,0.177942,-0.00920388,-0.46633,0.0141901,-0.0141901
0.108913,-1.39439,1.50177,0.170272,-0.00920388,-0.46633,0.0141901,-0.0141901
0.113515,-1.37905,1.49563,0.161068,-0.00920388,-0.46633,0.0141901,-0.0141901
0.115049,-1.36524,1.4895,0.153398,-0.0076699,-0.46633,0.0141901,-0.0141901
0.118117,-1.35144,1.48336,0.144194,-0.0076699,-0.46633,0.0141901,-0.0141901
0.121184,-1.33763,1.47722,0.13499,-0.0076699,-0.46633,0.0141901,-0.0141901
0.124252,-1.32536,1.47109,0.12732,-0.0076699,-0.46633,0.0141901,-0.0141901
0.12732,-1.31155,1.46342,0.119651,-0.00613592,-0.46633,0.0141901,-0.0141901
0.130388,-1.29775,1.45728,0.111981,-0.00613592,-0.46633,0.0141901,-0.0141901
0.133456,-1.28394,1.44961,0.104311,-0.0076699,-0.46633,0.0141901,-0.0141901
0.136524,-1.27014,1.44348,0.0981748,-0.00613592,-0.46633,0.0141901,-0.0141901
0.141126,-1.25633,1.43581,0.0920388,-0.00613592,-0.46633,0.0141901,-0.0141901
0.144194,-1.24252,1.42814,0.0859029,-0.00613592,-0.46633,0.0141901,-0.0141901
0.147262,-1.22872,1.42353,0.079767,-0.00613592,-0.46633,0.0141901,-0.0141901
0.15033,-1.21645,1.41586,0.0720971,-0.00613592,-0.46633,0.0141901,-0.0141901
0.153398,-1.20417,1.40973,0.0659612,-0.00613592,-0.46633,0.0141901,-0.0141901
0.156466,-1.18884,1.40359,0.0567573,-0.00613592,-0.46633,0.0141901,-0.0141901
0.159534,-1.17656,1.39592,0.0521553,-0.00613592,-0.46633,0.0141901,-0.0141901
0.162602,-1.16276,1.38979,0.0475534,-0.00613592,-0.46633,0.0141901,-0.0141901
0.16567,-1.14895,1.38212,0.0414175,-0.00613592,-0.46633,0.0141901,-0.0141901
0.167204,-1.13668,1.37598,0.0368155,-0.00613592,-0.46633,0.0141901,-0.0141901
0.170272,-1.12441,1.36831,0.0306796,-0.00613592,-0.46633,0.0141901,-0.0141901
0.17334,-1.1106,1.36217,0.0260777,-0.00613592,-0.46633,0.0141901,-0.0141901
0.174874,-1.0968,1.35604,0.0214757,-0.00460194,-0.46633,0.0141901,-0.0141901
0.177942,-1.08299,1.3499,0.0153398,-0.00613592,-0.46633,0.0141901,-0.0141901
0.179476,-1.06918,1.34223,0.0107379,-0.00613592,-0.467864,0.0141768,-0.0141768
0.182544,-1.05691,1.33763,0.00460194,-0.00460194,-0.46633,0.0141901,-0.0141901
0.184078,-1.04311,1.3315,0,-0.00460194,-0.46633,0.0141901,-0.0141901
0.185612,-1.0293,1.32536,-0.00613592,-0.00460194,-0.46633,0.0141901,-0.0141901
0.18868,-1.0155,1.31922,-0.0107379,-0.00460194,-0.46633,0.0141901,-0.0141901
0.190214,-1.00169,1.31309,-0.0168738,-0.00460194,-0.46633,0.0141901,-0.0141901
0.191748,-0.987884,1.30695,-0.0230097,-0.00613592,-0.46633,0.0141901,-0.0141901
0.191748,-0.974078,1.30082,-0.0291456,-0.00460194,-0.46633,0.0141901,-0.0141901
0.193282,-0.960272,1.29621,-0.0352816,-0.00460194,-0.46633,0.0141901,-0.0141901
0.194816,-0.946466,1.29008,-0.0414175,-0.00460194,-0.46633,0.0141901,-0.0141901
0.19635,-0.93266,1.28394,-0.0506214,-0.00460194,-0.46633,0.0141901,-0.0141901
0.197884,-0.920389,1.27934,-0.0567573,-0.00460194,-0.46633,0.0141901,-0.0141901
0.197884,-0.906583,1.2732,-0.0628932,-0.00460194,-0.46633,0.0141901,-0.0141901
0.199418,-0.892777,1.2686,-0.0705631,-0.00460194,-0.46633,0.0141901,-0.0141901
0.199418,-0.880505,1.26247,-0.076699,-0.00306796,-0.46633,0.0141901,-0.0141901
0.199418,-0.865165,1.25633,-0.082835,-0.00306796,-0.46633,0.0141901,-0.0141901
0.199418,-0.852893,1.25173,-0.0905049,-0.00306796,-0.46633,0.0141901,-0.0141901
0.199418,-0.839087,1.24559,-0.0966408,-0.00153398,-0.46633,0.0141901,-0.0141901
0.199418,-0.825282,1.23946,-0.104311,-0.00153398,-0.46633,0.0141901,-0.0141901
0.199418,-0.811476,1.23485,-0.110447,0,-0.46633,0.0141901,-0.0141901
0.200951,-0.79767,1.22872,-0.116583,0,-0.46633,0.0141901,-0.0141901
0.200951,-0.785398,1.22258,-0.122718,0.00153398,-0.46633,0.0141901,-0.0141901
0.200951,-0.773126,1.21645,-0.128854,0.00153398,-0.46633,0.0141901,-0.0141901
0.199418,-0.760854,1.21184,-0.133456,0.00153398,-0.46633,0.0141901,-0.0141901
0.199418,-0.747049,1.20724,-0.139592,0.00306796,-0.46633,0.0141901,-0.0141901
0.200951,-0.734777,1.20111,-0.145728,0.00460194,-0.46633,0.0141901,-0.0141901
0.200951,-0.722505,1.19651,-0.151864,0.00613592,-0.46633,0.0141901,-0.0141901
0.199418,-0.708699,1.19037,-0.154932,0.00613592,-0.46633,0.0141901,-0.0141901
0.200951,-0.697961,1.18577,-0.161068,0.0076699,-0.46633,0.0141901,-0.0141901
0.199418,-0.684155,1.18117,-0.16567,0.0076699,-0.46633,0.0141901,-0.0141901
0.200951,-0.673418,1.17656,-0.170272,0.00920388,-0.46633,0.0141901,-0.0141901
0.199418,-0.661146,1.17196,-0.174874,0.0107379,-0.46633,0.0141901,-0.0141901
0.200951,-0.648874,1.16736,-0.179476,0.0107379,-0.46633,0.0141901,-0.0141901
0.200951,-0.636602,1.16429,-0.184078,0.0122718,-0.46633,0.0141901,-0.0141901
0.200951,-0.62433,1.15816,-0.18868,0.0122718,-0.46633,0.0141901,-0.0141901
0.200951,-0.612058,1.15509,-0.193282,0.0138058,-0.46633,0.0141901,-0.0141901
0.200951,-0.599787,1.15049,-0.19635,0.0138058,-0.467864,0.0141768,-0.0141768
0.200951,-0.589049,1.14588,-0.200951,0.0153398,-0.46633,0.0141901,-0.0141901
0.200951,-0.576777,1.14282,-0.205553,0.0168738,-0.46633,0.0141901,-0.0141901
0.200951,-0.564505,1.13821,-0.210155,0.0168738,-0.46633,0.0141901,-0.0141901
0.200951,-0.553767,1.13515,-0.213223,0.0184078,-0.46633,0.0141901,-0.0141901
0.200951,-0.541495,1.13054,-0.219359,0.0184078,-0.467864,0.0141768,-0.0141768
0.200951,-0.530757,1.12748,-0.222427,0.0184078,-0.467864,0.0141768,-0.0141768
0.202485,-0.518486,1.12287,-0.225495,0.0199418,-0.46633,0.0141901,-0.0141901
