time,position
0,-1.89753
0.0004764173415912339,-1.89753
0.0009528346831824678,-1.89753
0.0014292520247737017,-1.89753
0.0019056693663649356,-1.89753
0.0023820867079561697,-1.89753
0.0028585040495474035,-1.89753
0.0033349213911386373,-1.89753
0.003811338732729871,-1.89753
0.004287756074321105,-1.89753
0.004764173415912339,-1.89753
0.005240590757503574,-1.89753
0.005717008099094808,-1.89753
0.006193425440686042,-1.89753
0.006669842782277276,-1.89753
0.007146260123868511,-1.89753
0.007622677465459745,-1.89753
0.00809909480705098,-1.89753
0.008575512148642214,-1.89753
0.009051929490233448,-1.89753
0.009528346831824682,-1.89753
0.010004764173415916,-1.89753
0.01048118151500715,-1.89753
0.010957598856598385,-1.89753
0.01143401619818962,-1.89753
0.011910433539780853,-1.89753
0.012386850881372088,-1.89753
0.012863268222963322,-1.89753
0.013339685564554556,-1.89753
0.01381610290614579,-1.89753
0.014292520247737025,-1.89753
0.01476893758932826,-1.89753
0.015245354930919493,-1.89753
0.015721772272510728,-1.89753
0.016198189614101962,-1.89753
0.016674606955693196,-1.89753
0.01715102429728443,-1.896
0.017627441638875665,-1.896
0.0181038589804669,-1.89447
0.018580276322058133,-1.89447
0.019056693663649368,-1.89293
0.019533111005240602,-1.8914
0.020009528346831836,-1.88833
0.02048594568842307,-1.88526
0.020962363030014305,-1.88373
0.02143878037160554,-1.88066
0.021915197713196773,-1.87759
0.022391615054788008,-1.87299
0.022868032396379242,-1.86992
0.023344449737970476,-1.86532
0.02382086707956171,-1.86072
0.024297284421152945,-1.85612
0.02477370176274418,-1.85151
0.025250119104335413,-1.84691
0.025726536445926648,-1.84078
0.026202953787517882,-1.83618
0.026679371129109116,-1.82851
0.02715578847070035,-1.8239
0.027632205812291585,-1.81623
0.02810862315388282,-1.8101
0.028585040495474053,-1.80243
0.029061457837065287,-1.79476
0.029537875178656522,-1.78709
0.030014292520247756,-1.77942
0.03049070986183899,-1.77021
0.030967127203430225,-1.76254
0.031443544545021455,-1.75334
0.03191996188661269,-1.74414
0.032396379228203924,-1.73647
0.03287279656979516,-1.72726
0.03334921391138639,-1.71806
0.03382563125297763,-1.70732
0.03430204859456886,-1.69812
0.034778465936160095,-1.68891
0.03525488327775133,-1.67817
0.035731300619342564,-1.66744
0.0362077179609338,-1.65823
0.03668413530252503,-1.6475
0.03716055264411627,-1.63829
0.0376369699857075,-1.62602
0.038113387327298735,-1.61835
0.03858980466888997,-1.60761
0.039066222010481204,-1.59687
0.03954263935207244,-1.58614
0.04001905669366367,-1.5754
0.04049547403525491,-1.56313
0.04097189137684614,-1.55239
0.041448308718437375,-1.54165
0.04192472606002861,-1.52938
0.042401143401619844,-1.52017
0.04287756074321108,-1.5079
0.04335397808480231,-1.49717
0.04383039542639355,-1.48643
0.04430681276798478,-1.47416
0.044783230109576015,-1.46342
0.04525964745116725,-1.45115
0.045736064792758484,-1.44194
0.04621248213434972,-1.42967
0.04668889947594095,-1.41893
0.04716531681753219,-1.40819
0.04764173415912342,-1.39899
0.048118151500714655,-1.38825
0.04859456884230589,-1.37751
0.049070986183897124,-1.36831
0.04954740352548836,-1.35911
0.05002382086707959,-1.34837
0.050500238208670827,-1.33763
0.05097665555026206,-1.32843
0.051453072891853295,-1.31922
0.05192949023344453,-1.31002
0.052405907575035764,-1.29775
0.052882324916627,-1.28854
0.05335874225821823,-1.27781
0.053835159599809466,-1.26707
0.0543115769414007,-1.25633
0.054787994282991935,-1.24559
0.05526441162458317,-1.23485
0.055740828966174404,-1.22565
0.05621724630776564,-1.21491
0.05669366364935687,-1.20417
0.057170080990948106,-1.19344
0.05764649833253934,-1.1827
0.058122915674130575,-1.17196
0.05859933301572181,-1.15969
0.059075750357313044,-1.14895
0.05955216769890428,-1.13821
0.06002858504049551,-1.12748
0.060505002382086746,-1.1152
0.06098141972367798,-1.10293
0.061457837065269215,-1.09066
0.06193425440686045,-1.07839
0.062410671748451683,-1.06612
0.06288708909004291,-1.05538
0.06336350643163415,-1.04311
0.06383992377322538,-1.0293
0.06431634111481661,-1.01856
0.06479275845640785,-1.00629
0.06526917579799908,-0.99402
0.06574559313959032,-0.981748
0.06622201048118155,-0.969476
0.06669842782277279,-0.958738
0.06717484516436402,-0.944932
0.06765126250595525,-0.934194
0.06812767984754649,-0.923456
0.06860409718913772,-0.911185
0.06908051453072896,-0.897379
0.06955693187232019,-0.886641
0.07003334921391142,-0.872835
0.07050976655550266,-0.862097
0.0709861838970939,-0.849825
0.07146260123868513,-0.837554
0.07193901858027636,-0.825282
0.0724154359218676,-0.81301
0.07289185326345883,-0.800738
0.07336827060505006,-0.788466
0.0738446879466413,-0.777728
0.07432110528823253,-0.765456
0.07479752262982377,-0.754719
0.075273939971415,-0.743981
0.07575035731300624,-0.731709
0.07622677465459747,-0.720971
0.0767031919961887,-0.708699
0.07717960933777994,-0.697961
0.07765602667937117,-0.687223
0.07813244402096241,-0.676486
0.07860886136255364,-0.665748
0.07908527870414488,-0.65501
0.07956169604573611,-0.642738
0.08003811338732734,-0.632
0.08051453072891858,-0.622796
0.08099094807050981,-0.610524
0.08146736541210105,-0.599787
0.08194378275369228,-0.589049
0.08242020009528352,-0.579845
0.08289661743687475,-0.569107
0.08337303477846598,-0.558369
0.08384945212005722,-0.549165
0.08432586946164845,-0.538427
0.08480228680323969,-0.529223
0.08527870414483092,-0.52002
0.08575512148642216,-0.510816
0.08623153882801339,-0.500078
0.08670795616960462,-0.490874
0.08718437351119586,-0.48167
0.0876607908527871,-0.472466
0.08813720819437833,-0.461728
