time,position
0,0.633534
0.0004391743522178305,0.633534
0.000878348704435661,0.633534
0.0013175230566534915,0.633534
0.001756697408871322,0.633534
0.0021958717610891525,0.633534
0.002635046113306983,0.635068
0.0030742204655248135,0.633534
0.003513394817742644,0.633534
0.003952569169960474,0.633534
0.004391743522178304,0.635068
0.004830917874396134,0.633534
0.005270092226613964,0.633534
0.005709266578831794,0.633534
0.006148440931049624,0.633534
0.006587615283267454,0.635068
0.0070267896354852845,0.635068
0.0074659639877031145,0.633534
0.007905138339920945,0.633534
0.008344312692138775,0.633534
0.008783487044356605,0.633534
0.009222661396574435,0.635068
0.009661835748792265,0.633534
0.010101010101010095,0.633534
0.010540184453227925,0.633534
0.010979358805445755,0.633534
0.011418533157663585,0.633534
0.011857707509881415,0.633534
0.012296881862099245,0.635068
0.012736056214317075,0.635068
0.013175230566534905,0.633534
0.013614404918752735,0.633534
0.014053579270970566,0.635068
0.014492753623188396,0.635068
0.014931927975406226,0.633534
0.015371102327624056,0.633534
0.015810276679841886,0.633534
0.016249451032059718,0.633534
0.01668862538427755,0.633534
0.01712779973649538,0.635068
0.017566974088713213,0.635068
0.018006148440931045,0.633534
0.018445322793148877,0.635068
0.01888449714536671,0.633534
0.01932367149758454,0.633534
0.019762845849802372,0.633534
0.020202020202020204,0.633534
0.020641194554238036,0.633534
0.021080368906455867,0.633534
0.0215195432586737,0.633534
0.02195871761089153,0.633534
0.022397891963109363,0.633534
0.022837066315327195,0.633534
0.023276240667545026,0.633534
0.023715415019762858,0.635068
0.02415458937198069,0.633534
0.02459376372419852,0.635068
0.025032938076416354,0.635068
0.025472112428634185,0.635068
0.025911286780852017,0.633534
0.02635046113306985,0.635068
0.02678963548528768,0.633534
0.027228809837505513,0.633534
0.027667984189723344,0.635068
0.028107158541941176,0.635068
0.028546332894159008,0.635068
0.02898550724637684,0.635068
0.02942468159859467,0.633534
0.029863855950812503,0.633534
0.030303030303030335,0.635068
0.030742204655248167,0.633534
0.031181379007466,0.635068
0.03162055335968383,0.633534
0.03205972771190166,0.633534
0.03249890206411949,0.633534
0.03293807641633732,0.633534
0.033377250768555154,0.635068
0.033816425120772986,0.635068
0.03425559947299082,0.635068
0.03469477382520865,0.635068
0.03513394817742648,0.635068
0.03557312252964431,0.633534
0.036012296881862145,0.635068
0.03645147123407998,0.633534
0.03689064558629781,0.633534
0.03732981993851564,0.635068
