time,average position
0.0004906771344455348,0.013192200000000001
0.0009813542688910696,0.013192200000000001
0.0014720314033366045,0.013345600000000003
0.001962708537782139,0.0130388
0.002453385672227674,0.013192200000000001
0.0029440628066732086,0.013192200000000001
0.0034347399411187433,0.013192200000000001
0.003925417075564278,0.013345600000000003
0.004416094210009813,0.0128854
0.004906771344455348,0.0130388
0.0053974484789008825,0.013192200000000001
0.005888125613346417,0.013192200000000001
0.006378802747791952,0.013192200000000001
0.006869479882237487,0.013192200000000001
0.007360157016683021,0.013192200000000001
0.007850834151128557,0.013192200000000001
0.008341511285574092,0.0130388
0.008832188420019626,0.013192200000000001
0.009322865554465161,0.013192200000000001
0.009813542688910696,0.013345600000000003
0.01030421982335623,0.013192200000000001
0.010794896957801765,0.0128854
0.0112855740922473,0.013192200000000001
0.011776251226692834,0.013192200000000001
0.012266928361138369,0.0130388
0.012757605495583904,0.013345600000000003
0.013248282630029438,0.013192200000000001
0.013738959764474973,0.013499
0.014229636898920508,0.013499
0.014720314033366043,0.0136524
0.015210991167811577,0.013499
0.015701668302257114,0.013499
0.01619234543670265,0.013345600000000003
0.016683022571148187,0.013499
0.017173699705593723,0.0136524
0.01766437684003926,0.013499
0.018155053974484796,0.013499
0.018645731108930332,0.013499
0.01913640824337587,0.013345600000000003
0.019627085377821405,0.01349901
0.02011776251226694,0.0136524
0.020608439646712478,0.013499
0.021099116781158014,0.013499
0.02158979391560355,0.0139592
0.022080471050049087,0.013805799999999998
0.022571148184494624,0.013805799999999998
0.02306182531894016,0.013805799999999998
0.023552502453385697,0.013652399999999999
0.024043179587831233,0.013652399999999999
0.02453385672227677,0.013652399999999999
0.025024533856722306,0.013652399999999999
0.025515210991167842,0.013652399999999999
0.02600588812561338,0.0141126
0.026496565260058915,0.0139592
0.02698724239450445,0.0141126
0.027477919528949988,0.014266000000000001
0.027968596663395524,0.014419399999999999
0.02845927379784106,0.01472619
0.028949950932286597,0.01518639
0.029440628066732134,0.01518639
0.02993130520117767,0.01564658
0.030421982335623207,0.01579997
0.030912659470068743,0.016413580000000004
0.031403336604514276,0.01656697
0.03189401373895981,0.01702716
0.03238469087340534,0.01748736
0.032875368007850875,0.01794756
0.03336604514229641,0.01825435
0.03385672227674194,0.01886794
0.034347399411187474,0.019481540000000002
0.03483807654563301,0.019941729999999998
0.03532875368007854,0.020862110000000007
0.03581943081452407,0.02101551
0.036310107948969605,0.021935910000000003
0.03680078508341514,0.022396100000000002
0.03729146221786067,0.022856300000000003
0.037782139352306204,0.02362329
0.03827281648675174,0.023930080000000003
0.03876349362119727,0.024697070000000005
0.0392541707556428,0.02546406
0.039744847890088336,0.02577085
0.04023552502453387,0.02669125
0.0407262021589794,0.027151440000000006
0.041216879293424935,0.02776504
